reference_date,location,value,post_mandatory
2025-07-05,IN,10.0,True
2025-07-12,IN,4.0,True
2025-07-19,IN,7.0,True
2025-07-26,IN,6.0,True
2025-08-02,IN,7.0,True
2025-08-09,IN,12.0,True
2025-08-16,IN,8.0,True
2025-08-23,IN,9.0,True
2025-08-30,IN,10.0,True
2025-09-06,IN,13.0,True
2025-09-13,IN,11.0,True
2025-09-20,IN,13.0,True
2025-09-27,IN,7.0,True
2025-10-04,IN,18.0,True
2025-10-11,IN,12.0,True
2025-10-18,IN,17.0,True
2025-10-25,IN,17.0,True
2025-11-01,IN,19.0,True
2025-11-08,IN,22.0,True
2025-11-15,IN,41.0,True
2025-11-22,IN,60.0,True
2025-11-29,IN,86.0,True
2025-12-06,IN,118.0,True
2025-12-13,IN,163.0,True
2025-12-20,IN,351.0,True
2025-12-27,IN,699.0,True
2026-01-03,IN,906.0,True
2026-01-10,IN,642.0,True
2026-01-17,IN,383.0,True
2026-01-24,IN,316.0,True
2026-01-31,IN,335.0,True
2026-02-07,IN,350.0,True
2026-02-14,IN,277.0,True
2026-02-21,IN,359.0,True
2026-02-28,IN,292.0,True
2026-03-07,IN,288.0,True
2026-03-14,IN,246.0,True
2026-03-21,IN,185.0,True
2026-03-28,IN,58.0,True
2026-04-04,IN,51.0,True
2026-04-11,IN,31.0,True
2026-04-18,IN,39.0,True
2026-04-25,IN,21.0,True
2026-05-02,IN,21.0,True
2026-05-09,IN,18.0,True
2026-05-16,IN,18.0,True
2026-05-23,IN,18.0,True
2020-10-17,KS,0.0,False
2020-10-24,KS,6.0,False
2020-10-31,KS,8.0,False
2020-11-07,KS,2.0,False
2020-11-14,KS,3.0,False
2020-11-21,KS,4.0,False
2020-11-28,KS,4.0,False
2020-12-05,KS,7.0,False
2020-12-12,KS,4.0,False
2020-12-19,KS,10.0,False
2020-12-26,KS,1.0,False
2021-01-02,KS,1.0,False
2021-01-09,KS,2.0,False
2021-01-16,KS,9.0,False
2021-01-23,KS,1.0,False
2021-01-30,KS,1.0,False
2021-02-06,KS,0.0,False
2021-02-13,KS,4.0,False
2021-02-20,KS,5.0,False
2021-02-27,KS,0.0,False
2021-03-06,KS,0.0,False
2021-03-13,KS,6.0,False
2021-03-20,KS,0.0,False
2021-03-27,KS,1.0,False
2021-04-03,KS,2.0,False
2021-04-10,KS,6.0,False
2021-04-17,KS,3.0,False
2021-04-24,KS,4.0,False
2021-05-01,KS,4.0,False
2021-05-08,KS,10.0,False
2021-05-15,KS,0.0,False
2021-05-22,KS,2.0,False
2021-05-29,KS,0.0,False
2021-06-05,KS,0.0,False
2021-06-12,KS,0.0,False
2021-06-19,KS,0.0,False
2021-06-26,KS,3.0,False
2021-07-03,KS,2.0,False
2021-07-10,KS,0.0,False
2021-07-17,KS,4.0,False
2021-07-24,KS,0.0,False
2021-07-31,KS,0.0,False
2021-08-07,KS,2.0,False
2021-08-14,KS,1.0,False
2021-08-21,KS,0.0,False
2021-08-28,KS,1.0,False
2021-09-04,KS,2.0,False
2021-09-11,KS,0.0,False
2021-09-18,KS,0.0,False
2021-09-25,KS,2.0,False
2021-10-02,KS,4.0,False
2021-10-09,KS,4.0,False
2021-10-16,KS,7.0,False
2021-10-23,KS,7.0,False
2021-10-30,KS,2.0,False
2021-11-06,KS,0.0,False
2021-11-13,KS,6.0,False
2021-11-20,KS,2.0,False
2021-11-27,KS,0.0,False
2021-12-04,KS,2.0,False
2021-12-11,KS,6.0,False
2021-12-18,KS,10.0,False
2021-12-25,KS,14.0,False
2022-01-01,KS,31.0,False
2022-01-08,KS,54.0,False
2022-01-15,KS,32.0,False
2022-01-22,KS,18.0,False
2022-01-29,KS,6.0,False
2022-02-05,KS,9.0,False
2022-02-12,KS,22.0,False
2022-02-19,KS,25.0,False
2022-02-26,KS,34.0,False
2022-03-05,KS,28.0,False
2022-03-12,KS,40.0,False
2022-03-19,KS,31.0,False
2022-03-26,KS,49.0,False
2022-04-02,KS,28.0,False
2022-04-09,KS,32.0,False
2022-04-16,KS,19.0,False
2022-04-23,KS,26.0,False
2022-04-30,KS,19.0,False
2022-05-07,KS,8.0,False
2022-05-14,KS,7.0,False
2022-05-21,KS,7.0,False
2022-05-28,KS,2.0,False
2022-06-04,KS,2.0,False
2022-06-11,KS,2.0,False
2022-06-18,KS,0.0,False
2022-06-25,KS,3.0,False
2022-07-02,KS,4.0,False
2022-07-09,KS,3.0,False
2022-07-16,KS,0.0,False
2022-07-23,KS,2.0,False
2022-07-30,KS,3.0,False
2022-08-06,KS,2.0,False
2022-08-13,KS,1.0,False
2022-08-20,KS,2.0,False
2022-08-27,KS,1.0,False
2022-09-03,KS,0.0,False
2022-09-10,KS,1.0,False
2022-09-17,KS,0.0,False
2022-09-24,KS,1.0,False
2022-10-01,KS,1.0,False
2022-10-08,KS,7.0,False
2022-10-15,KS,4.0,False
2022-10-22,KS,16.0,False
2022-10-29,KS,19.0,False
2022-11-05,KS,34.0,False
2022-11-12,KS,44.0,False
2022-11-19,KS,64.0,False
2022-11-26,KS,153.0,False
2022-12-03,KS,301.0,False
2022-12-10,KS,255.0,False
2022-12-17,KS,219.0,False
2022-12-24,KS,182.0,False
2022-12-31,KS,185.0,False
2023-01-07,KS,125.0,False
2023-01-14,KS,54.0,False
2023-01-21,KS,40.0,False
2023-01-28,KS,21.0,False
2023-02-04,KS,12.0,False
2023-02-11,KS,9.0,False
2023-02-18,KS,3.0,False
2023-02-25,KS,8.0,False
2023-03-04,KS,4.0,False
2023-03-11,KS,6.0,False
2023-03-18,KS,7.0,False
2023-03-25,KS,6.0,False
2023-04-01,KS,9.0,False
2023-04-08,KS,5.0,False
2023-04-15,KS,7.0,False
2023-04-22,KS,2.0,False
2023-04-29,KS,2.0,False
2023-05-06,KS,2.0,False
2023-05-13,KS,2.0,False
2023-05-20,KS,4.0,False
2023-05-27,KS,3.0,False
2023-06-03,KS,4.0,False
2023-06-10,KS,13.0,False
2023-06-17,KS,2.0,False
2023-06-24,KS,2.0,False
2023-07-01,KS,3.0,False
2023-07-08,KS,1.0,False
2023-07-15,KS,3.0,False
2023-07-22,KS,0.0,False
2023-07-29,KS,2.0,False
2023-08-05,KS,1.0,False
2023-08-12,KS,2.0,False
2023-08-19,KS,1.0,False
2023-08-26,KS,2.0,False
2023-09-02,KS,3.0,False
2023-09-09,KS,6.0,False
2023-09-16,KS,3.0,False
2023-09-23,KS,4.0,False
2023-09-30,KS,5.0,False
2023-10-07,KS,10.0,False
2023-10-14,KS,3.0,False
2023-10-21,KS,7.0,False
2023-10-28,KS,5.0,False
2023-11-04,KS,5.0,False
2023-11-11,KS,10.0,False
2023-11-18,KS,18.0,False
2023-11-25,KS,26.0,False
2023-12-02,KS,37.0,False
2023-12-09,KS,37.0,False
2023-12-16,KS,43.0,False
2023-12-23,KS,92.0,False
2023-12-30,KS,93.0,False
2024-01-06,KS,93.0,False
2024-01-13,KS,101.0,False
2024-01-20,KS,66.0,False
2024-01-27,KS,68.0,False
2024-02-03,KS,113.0,False
2024-02-10,KS,139.0,False
2024-02-17,KS,111.0,False
2024-02-24,KS,82.0,False
2024-03-02,KS,87.0,False
2024-03-09,KS,84.0,False
2024-03-16,KS,95.0,False
2024-03-23,KS,66.0,False
2024-03-30,KS,66.0,False
2024-04-06,KS,42.0,False
2024-04-13,KS,27.0,False
2024-04-20,KS,40.0,False
2024-04-27,KS,27.0,False
2024-05-04,KS,9.0,False
2024-05-11,KS,5.0,False
2024-05-18,KS,2.0,False
2024-05-25,KS,5.0,False
2024-06-01,KS,2.0,False
2024-06-08,KS,5.0,False
2024-06-15,KS,1.0,False
2024-06-22,KS,1.0,False
2024-06-29,KS,1.0,False
2024-07-06,KS,0.0,False
2024-07-13,KS,4.0,False
2024-07-20,KS,0.0,False
2024-07-27,KS,1.0,False
2024-08-03,KS,1.0,False
2024-08-10,KS,0.0,False
2024-08-17,KS,1.0,False
2024-08-24,KS,0.0,False
2024-08-31,KS,0.0,False
2024-09-07,KS,2.0,False
2024-09-14,KS,0.0,False
2024-09-21,KS,2.0,False
2024-09-28,KS,1.0,False
2024-10-05,KS,0.0,False
2024-10-12,KS,0.0,False
2024-10-19,KS,1.0,False
2024-10-26,KS,3.0,False
2024-11-02,KS,10.0,True
2024-11-09,KS,7.0,True
2024-11-16,KS,11.0,True
2024-11-23,KS,17.0,True
2024-11-30,KS,20.0,True
2024-12-07,KS,36.0,True
2024-12-14,KS,90.0,True
2024-12-21,KS,120.0,True
2024-12-28,KS,225.0,True
2025-01-04,KS,353.0,True
2025-01-11,KS,236.0,True
2025-01-18,KS,200.0,True
2025-01-25,KS,216.0,True
2025-02-01,KS,390.0,True
2025-02-08,KS,483.0,True
2025-02-15,KS,519.0,True
2025-02-22,KS,413.0,True
2025-03-01,KS,308.0,True
2025-03-08,KS,251.0,True
2025-03-15,KS,164.0,True
2025-03-22,KS,120.0,True
2025-03-29,KS,68.0,True
2025-04-05,KS,40.0,True
2025-04-12,KS,29.0,True
2025-04-19,KS,29.0,True
2025-04-26,KS,9.0,True
2025-05-03,KS,6.0,True
2025-05-10,KS,4.0,True
2025-05-17,KS,8.0,True
2025-05-24,KS,11.0,True
2025-05-31,KS,9.0,True
2025-06-07,KS,2.0,True
2025-06-14,KS,1.0,True
2025-06-21,KS,5.0,True
2025-06-28,KS,6.0,True
2025-07-05,KS,3.0,True
2025-07-12,KS,2.0,True
2025-07-19,KS,3.0,True
2025-07-26,KS,3.0,True
2025-08-02,KS,3.0,True
2025-08-09,KS,1.0,True
2025-08-16,KS,0.0,True
2025-08-23,KS,1.0,True
2025-08-30,KS,1.0,True
2025-09-06,KS,3.0,True
2025-09-13,KS,5.0,True
2025-09-20,KS,6.0,True
2025-09-27,KS,7.0,True
2025-10-04,KS,10.0,True
2025-10-11,KS,13.0,True
2025-10-18,KS,9.0,True
2025-10-25,KS,16.0,True
2025-11-01,KS,11.0,True
2025-11-08,KS,6.0,True
2025-11-15,KS,10.0,True
2025-11-22,KS,8.0,True
2025-11-29,KS,13.0,True
2025-12-06,KS,22.0,True
2025-12-13,KS,30.0,True
2025-12-20,KS,101.0,True
2025-12-27,KS,269.0,True
2026-01-03,KS,353.0,True
2026-01-10,KS,268.0,True
2026-01-17,KS,189.0,True
2026-01-24,KS,213.0,True
2026-01-31,KS,214.0,True
2026-02-07,KS,214.0,True
2026-02-14,KS,211.0,True
2026-02-21,KS,190.0,True
2026-02-28,KS,130.0,True
2026-03-07,KS,102.0,True
2026-03-14,KS,62.0,True
2026-03-21,KS,45.0,True
2026-03-28,KS,17.0,True
2026-04-04,KS,14.0,True
2026-04-11,KS,11.0,True
2026-04-18,KS,7.0,True
2026-04-25,KS,9.0,True
2026-05-02,KS,4.0,True
2026-05-09,KS,3.0,True
2026-05-16,KS,3.0,True
2026-05-23,KS,5.0,True
2020-10-24,KY,12.0,False
2020-10-31,KY,7.0,False
2020-11-07,KY,11.0,False
2020-11-14,KY,15.0,False
2020-11-21,KY,11.0,False
2020-11-28,KY,16.0,False
2020-12-05,KY,20.0,False
2020-12-12,KY,12.0,False
2020-12-19,KY,33.0,False
2020-12-26,KY,20.0,False
2021-01-02,KY,5.0,False
2021-01-09,KY,7.0,False
2021-01-16,KY,7.0,False
2021-01-23,KY,3.0,False
2021-01-30,KY,13.0,False
2021-02-06,KY,2.0,False
2021-02-13,KY,2.0,False
2021-02-20,KY,0.0,False
2021-02-27,KY,5.0,False
2021-03-06,KY,15.0,False
2021-03-13,KY,12.0,False
2021-03-20,KY,2.0,False
2021-03-27,KY,1.0,False
2021-04-03,KY,2.0,False
2021-04-10,KY,1.0,False
2021-04-17,KY,3.0,False
2021-04-24,KY,6.0,False
2021-05-01,KY,2.0,False
2021-05-08,KY,3.0,False
2021-05-15,KY,1.0,False
2021-05-22,KY,2.0,False
2021-05-29,KY,7.0,False
2021-06-05,KY,2.0,False
2021-06-12,KY,3.0,False
2021-06-19,KY,4.0,False
2021-06-26,KY,1.0,False
2021-07-03,KY,3.0,False
2021-07-10,KY,0.0,False
2021-07-17,KY,0.0,False
2021-07-24,KY,3.0,False
2021-07-31,KY,0.0,False
2021-08-07,KY,3.0,False
2021-08-14,KY,2.0,False
2021-08-21,KY,0.0,False
2021-08-28,KY,1.0,False
2021-09-04,KY,0.0,False
2021-09-11,KY,2.0,False
2021-09-18,KY,0.0,False
2021-09-25,KY,2.0,False
2021-10-02,KY,0.0,False
2021-10-09,KY,3.0,False
2021-10-16,KY,1.0,False
2021-10-23,KY,0.0,False
2021-10-30,KY,3.0,False
2021-11-06,KY,5.0,False
2021-11-13,KY,5.0,False
2021-11-20,KY,2.0,False
2021-11-27,KY,4.0,False
2021-12-04,KY,1.0,False
2021-12-11,KY,3.0,False
2021-12-18,KY,9.0,False
2021-12-25,KY,5.0,False
2022-01-01,KY,10.0,False
2022-01-08,KY,3.0,False
2022-01-15,KY,18.0,False
2022-01-22,KY,23.0,False
2022-01-29,KY,18.0,False
2022-02-05,KY,13.0,False
2022-02-12,KY,11.0,False
2022-02-19,KY,12.0,False
2022-02-26,KY,23.0,False
2022-03-05,KY,23.0,False
2022-03-12,KY,30.0,False
2022-03-19,KY,39.0,False
2022-03-26,KY,42.0,False
2022-04-02,KY,53.0,False
2022-04-09,KY,90.0,False
2022-04-16,KY,105.0,False
2022-04-23,KY,82.0,False
2022-04-30,KY,119.0,False
2022-05-07,KY,109.0,False
2022-05-14,KY,47.0,False
2022-05-21,KY,41.0,False
2022-05-28,KY,22.0,False
2022-06-04,KY,22.0,False
2022-06-11,KY,17.0,False
2022-06-18,KY,5.0,False
2022-06-25,KY,11.0,False
2022-07-02,KY,1.0,False
2022-07-09,KY,6.0,False
2022-07-16,KY,3.0,False
2022-07-23,KY,1.0,False
2022-07-30,KY,6.0,False
2022-08-06,KY,1.0,False
2022-08-13,KY,4.0,False
2022-08-20,KY,3.0,False
2022-08-27,KY,4.0,False
2022-09-03,KY,4.0,False
2022-09-10,KY,8.0,False
2022-09-17,KY,5.0,False
2022-09-24,KY,10.0,False
2022-10-01,KY,4.0,False
2022-10-08,KY,7.0,False
2022-10-15,KY,23.0,False
2022-10-22,KY,13.0,False
2022-10-29,KY,66.0,False
2022-11-05,KY,124.0,False
2022-11-12,KY,223.0,False
2022-11-19,KY,291.0,False
2022-11-26,KY,521.0,False
2022-12-03,KY,849.0,False
2022-12-10,KY,673.0,False
2022-12-17,KY,429.0,False
2022-12-24,KY,281.0,False
2022-12-31,KY,243.0,False
2023-01-07,KY,133.0,False
2023-01-14,KY,63.0,False
2023-01-21,KY,35.0,False
2023-01-28,KY,32.0,False
2023-02-04,KY,16.0,False
2023-02-11,KY,29.0,False
2023-02-18,KY,22.0,False
2023-02-25,KY,7.0,False
2023-03-04,KY,11.0,False
2023-03-11,KY,15.0,False
2023-03-18,KY,26.0,False
2023-03-25,KY,14.0,False
2023-04-01,KY,16.0,False
2023-04-08,KY,19.0,False
2023-04-15,KY,23.0,False
2023-04-22,KY,12.0,False
2023-04-29,KY,4.0,False
2023-05-06,KY,16.0,False
2023-05-13,KY,15.0,False
2023-05-20,KY,11.0,False
2023-05-27,KY,11.0,False
2023-06-03,KY,5.0,False
2023-06-10,KY,5.0,False
2023-06-17,KY,8.0,False
2023-06-24,KY,6.0,False
2023-07-01,KY,5.0,False
2023-07-08,KY,8.0,False
2023-07-15,KY,6.0,False
2023-07-22,KY,3.0,False
2023-07-29,KY,9.0,False
2023-08-05,KY,9.0,False
2023-08-12,KY,5.0,False
2023-08-19,KY,12.0,False
2023-08-26,KY,7.0,False
2023-09-02,KY,10.0,False
2023-09-09,KY,19.0,False
2023-09-16,KY,5.0,False
2023-09-23,KY,13.0,False
2023-09-30,KY,14.0,False
2023-10-07,KY,12.0,False
2023-10-14,KY,23.0,False
2023-10-21,KY,20.0,False
2023-10-28,KY,23.0,False
2023-11-04,KY,21.0,False
2023-11-11,KY,33.0,False
2023-11-18,KY,18.0,False
2023-11-25,KY,37.0,False
2023-12-02,KY,59.0,False
2023-12-09,KY,48.0,False
2023-12-16,KY,86.0,False
2023-12-23,KY,137.0,False
2023-12-30,KY,261.0,False
2024-01-06,KY,296.0,False
2024-01-13,KY,240.0,False
2024-01-20,KY,197.0,False
2024-01-27,KY,251.0,False
2024-02-03,KY,225.0,False
2024-02-10,KY,284.0,False
2024-02-17,KY,282.0,False
2024-02-24,KY,279.0,False
2024-03-02,KY,280.0,False
2024-03-09,KY,190.0,False
2024-03-16,KY,142.0,False
2024-03-23,KY,129.0,False
2024-03-30,KY,120.0,False
2024-04-06,KY,102.0,False
2024-04-13,KY,67.0,False
2024-04-20,KY,46.0,False
2024-04-27,KY,25.0,False
2024-05-04,KY,10.0,False
2024-05-11,KY,3.0,False
2024-05-18,KY,5.0,False
2024-05-25,KY,3.0,False
2024-06-01,KY,5.0,False
2024-06-08,KY,7.0,False
2024-06-15,KY,3.0,False
2024-06-22,KY,1.0,False
2024-06-29,KY,1.0,False
2024-07-06,KY,2.0,False
2024-07-13,KY,0.0,False
2024-07-20,KY,0.0,False
2024-07-27,KY,0.0,False
2024-08-03,KY,0.0,False
2024-08-10,KY,0.0,False
2024-08-17,KY,3.0,False
2024-08-24,KY,3.0,False
2024-08-31,KY,0.0,False
2024-09-07,KY,0.0,False
2024-09-14,KY,0.0,False
2024-09-21,KY,2.0,False
2024-09-28,KY,1.0,False
2024-10-05,KY,0.0,False
2024-10-12,KY,0.0,False
2024-10-19,KY,2.0,False
2024-10-26,KY,4.0,False
2024-11-02,KY,7.0,True
2024-11-09,KY,16.0,True
2024-11-16,KY,18.0,True
2024-11-23,KY,20.0,True
2024-11-30,KY,24.0,True
2024-12-07,KY,53.0,True
2024-12-14,KY,79.0,True
2024-12-21,KY,200.0,True
2024-12-28,KY,515.0,True
2025-01-04,KY,678.0,True
2025-01-11,KY,463.0,True
2025-01-18,KY,397.0,True
2025-01-25,KY,439.0,True
2025-02-01,KY,741.0,True
2025-02-08,KY,1196.0,True
2025-02-15,KY,1203.0,True
2025-02-22,KY,896.0,True
2025-03-01,KY,774.0,True
2025-03-08,KY,633.0,True
2025-03-15,KY,494.0,True
2025-03-22,KY,372.0,True
2025-03-29,KY,267.0,True
2025-04-05,KY,175.0,True
2025-04-12,KY,88.0,True
2025-04-19,KY,49.0,True
2025-04-26,KY,39.0,True
2025-05-03,KY,21.0,True
2025-05-10,KY,19.0,True
2025-05-17,KY,15.0,True
2025-05-24,KY,18.0,True
2025-05-31,KY,21.0,True
2025-06-07,KY,20.0,True
2025-06-14,KY,19.0,True
2025-06-21,KY,13.0,True
2025-06-28,KY,12.0,True
2025-07-05,KY,11.0,True
2025-07-12,KY,8.0,True
2025-07-19,KY,9.0,True
2025-07-26,KY,16.0,True
2025-08-02,KY,5.0,True
2025-08-09,KY,2.0,True
2025-08-16,KY,6.0,True
2025-08-23,KY,4.0,True
2025-08-30,KY,7.0,True
2025-09-06,KY,8.0,True
2025-09-13,KY,19.0,True
2025-09-20,KY,14.0,True
2025-09-27,KY,17.0,True
2025-10-04,KY,15.0,True
2025-10-11,KY,23.0,True
2025-10-18,KY,19.0,True
2025-10-25,KY,14.0,True
2025-11-01,KY,13.0,True
2025-11-08,KY,22.0,True
2025-11-15,KY,25.0,True
2025-11-22,KY,28.0,True
2025-11-29,KY,49.0,True
2025-12-06,KY,67.0,True
2025-12-13,KY,104.0,True
2025-12-20,KY,231.0,True
2025-12-27,KY,547.0,True
2026-01-03,KY,631.0,True
2026-01-10,KY,438.0,True
2026-01-17,KY,329.0,True
2026-01-24,KY,283.0,True
2026-01-31,KY,289.0,True
2026-02-07,KY,260.0,True
2026-02-14,KY,223.0,True
2026-02-21,KY,243.0,True
2026-02-28,KY,195.0,True
2026-03-07,KY,241.0,True
2026-03-14,KY,221.0,True
2026-03-21,KY,122.0,True
2026-03-28,KY,64.0,True
2026-04-04,KY,51.0,True
2026-04-11,KY,37.0,True
2026-04-18,KY,35.0,True
2026-04-25,KY,32.0,True
2026-05-02,KY,21.0,True
2026-05-09,KY,15.0,True
2026-05-16,KY,19.0,True
2026-05-23,KY,15.0,True
2020-10-17,LA,0.0,False
2020-10-24,LA,0.0,False
2020-10-31,LA,1.0,False
2020-11-07,LA,5.0,False
2020-11-14,LA,23.0,False
2020-11-21,LA,8.0,False
2020-11-28,LA,7.0,False
2020-12-05,LA,9.0,False
2020-12-12,LA,21.0,False
2020-12-19,LA,17.0,False
2020-12-26,LA,17.0,False
2021-01-02,LA,16.0,False
2021-01-09,LA,4.0,False
2021-01-16,LA,5.0,False
2021-01-23,LA,20.0,False
2021-01-30,LA,20.0,False
2021-02-06,LA,12.0,False
2021-02-13,LA,12.0,False
2021-02-20,LA,7.0,False
2021-02-27,LA,19.0,False
2021-03-06,LA,8.0,False
2021-03-13,LA,11.0,False
2021-03-20,LA,1.0,False
2021-03-27,LA,9.0,False
2021-04-03,LA,5.0,False
2021-04-10,LA,9.0,False
2021-04-17,LA,5.0,False
2021-04-24,LA,16.0,False
2021-05-01,LA,5.0,False
2021-05-08,LA,6.0,False
2021-05-15,LA,4.0,False
2021-05-22,LA,6.0,False
2021-05-29,LA,9.0,False
2021-06-05,LA,17.0,False
2021-06-12,LA,14.0,False
2021-06-19,LA,9.0,False
2021-06-26,LA,8.0,False
2021-07-03,LA,9.0,False
2021-07-10,LA,19.0,False
2021-07-17,LA,26.0,False
2021-07-24,LA,2.0,False
2021-07-31,LA,17.0,False
2021-08-07,LA,32.0,False
2021-08-14,LA,18.0,False
2021-08-21,LA,2.0,False
2021-08-28,LA,11.0,False
2021-09-04,LA,10.0,False
2021-09-11,LA,3.0,False
2021-09-18,LA,4.0,False
2021-09-25,LA,6.0,False
2021-10-02,LA,17.0,False
2021-10-09,LA,9.0,False
2021-10-16,LA,21.0,False
2021-10-23,LA,11.0,False
2021-10-30,LA,6.0,False
2021-11-06,LA,10.0,False
2021-11-13,LA,15.0,False
2021-11-20,LA,4.0,False
2021-11-27,LA,13.0,False
2021-12-04,LA,50.0,False
2021-12-11,LA,73.0,False
2021-12-18,LA,80.0,False
2021-12-25,LA,113.0,False
2022-01-01,LA,171.0,False
2022-01-08,LA,123.0,False
2022-01-15,LA,60.0,False
2022-01-22,LA,46.0,False
2022-01-29,LA,42.0,False
2022-02-05,LA,74.0,False
2022-02-12,LA,85.0,False
2022-02-19,LA,170.0,False
2022-02-26,LA,116.0,False
2022-03-05,LA,80.0,False
2022-03-12,LA,62.0,False
2022-03-19,LA,64.0,False
2022-03-26,LA,74.0,False
2022-04-02,LA,63.0,False
2022-04-09,LA,30.0,False
2022-04-16,LA,48.0,False
2022-04-23,LA,44.0,False
2022-04-30,LA,24.0,False
2022-05-07,LA,35.0,False
2022-05-14,LA,32.0,False
2022-05-21,LA,36.0,False
2022-05-28,LA,14.0,False
2022-06-04,LA,19.0,False
2022-06-11,LA,28.0,False
2022-06-18,LA,12.0,False
2022-06-25,LA,11.0,False
2022-07-02,LA,7.0,False
2022-07-09,LA,1.0,False
2022-07-16,LA,4.0,False
2022-07-23,LA,18.0,False
2022-07-30,LA,4.0,False
2022-08-06,LA,6.0,False
2022-08-13,LA,13.0,False
2022-08-20,LA,8.0,False
2022-08-27,LA,11.0,False
2022-09-03,LA,10.0,False
2022-09-10,LA,16.0,False
2022-09-17,LA,19.0,False
2022-09-24,LA,18.0,False
2022-10-01,LA,47.0,False
2022-10-08,LA,67.0,False
2022-10-15,LA,98.0,False
2022-10-22,LA,129.0,False
2022-10-29,LA,235.0,False
2022-11-05,LA,221.0,False
2022-11-12,LA,227.0,False
2022-11-19,LA,237.0,False
2022-11-26,LA,330.0,False
2022-12-03,LA,452.0,False
2022-12-10,LA,382.0,False
2022-12-17,LA,180.0,False
2022-12-24,LA,155.0,False
2022-12-31,LA,166.0,False
2023-01-07,LA,171.0,False
2023-01-14,LA,85.0,False
2023-01-21,LA,83.0,False
2023-01-28,LA,42.0,False
2023-02-04,LA,94.0,False
2023-02-11,LA,50.0,False
2023-02-18,LA,33.0,False
2023-02-25,LA,22.0,False
2023-03-04,LA,25.0,False
2023-03-11,LA,22.0,False
2023-03-18,LA,17.0,False
2023-03-25,LA,23.0,False
2023-04-01,LA,27.0,False
2023-04-08,LA,18.0,False
2023-04-15,LA,14.0,False
2023-04-22,LA,21.0,False
2023-04-29,LA,20.0,False
2023-05-06,LA,10.0,False
2023-05-13,LA,18.0,False
2023-05-20,LA,17.0,False
2023-05-27,LA,11.0,False
2023-06-03,LA,14.0,False
2023-06-10,LA,14.0,False
2023-06-17,LA,10.0,False
2023-06-24,LA,8.0,False
2023-07-01,LA,16.0,False
2023-07-08,LA,13.0,False
2023-07-15,LA,6.0,False
2023-07-22,LA,7.0,False
2023-07-29,LA,12.0,False
2023-08-05,LA,11.0,False
2023-08-12,LA,7.0,False
2023-08-19,LA,11.0,False
2023-08-26,LA,11.0,False
2023-09-02,LA,14.0,False
2023-09-09,LA,11.0,False
2023-09-16,LA,13.0,False
2023-09-23,LA,18.0,False
2023-09-30,LA,16.0,False
2023-10-07,LA,19.0,False
2023-10-14,LA,28.0,False
2023-10-21,LA,31.0,False
2023-10-28,LA,46.0,False
2023-11-04,LA,40.0,False
2023-11-11,LA,65.0,False
2023-11-18,LA,96.0,False
2023-11-25,LA,115.0,False
2023-12-02,LA,121.0,False
2023-12-09,LA,158.0,False
2023-12-16,LA,178.0,False
2023-12-23,LA,306.0,False
2023-12-30,LA,381.0,False
2024-01-06,LA,304.0,False
2024-01-13,LA,252.0,False
2024-01-20,LA,141.0,False
2024-01-27,LA,130.0,False
2024-02-03,LA,123.0,False
2024-02-10,LA,97.0,False
2024-02-17,LA,85.0,False
2024-02-24,LA,94.0,False
2024-03-02,LA,77.0,False
2024-03-09,LA,55.0,False
2024-03-16,LA,40.0,False
2024-03-23,LA,33.0,False
2024-03-30,LA,47.0,False
2024-04-06,LA,32.0,False
2024-04-13,LA,30.0,False
2024-04-20,LA,24.0,False
2024-04-27,LA,17.0,False
2024-05-04,LA,9.0,False
2024-05-11,LA,8.0,False
2024-05-18,LA,3.0,False
2024-05-25,LA,9.0,False
2024-06-01,LA,6.0,False
2024-06-08,LA,5.0,False
2024-06-15,LA,4.0,False
2024-06-22,LA,4.0,False
2024-06-29,LA,5.0,False
2024-07-06,LA,5.0,False
2024-07-13,LA,0.0,False
2024-07-20,LA,5.0,False
2024-07-27,LA,2.0,False
2024-08-03,LA,7.0,False
2024-08-10,LA,5.0,False
2024-08-17,LA,8.0,False
2024-08-24,LA,9.0,False
2024-08-31,LA,1.0,False
2024-09-07,LA,3.0,False
2024-09-14,LA,1.0,False
2024-09-21,LA,4.0,False
2024-09-28,LA,4.0,False
2024-10-05,LA,5.0,False
2024-10-12,LA,0.0,False
2024-10-19,LA,13.0,False
2024-10-26,LA,23.0,False
2024-11-02,LA,27.0,True
2024-11-09,LA,87.0,True
2024-11-16,LA,84.0,True
2024-11-23,LA,78.0,True
2024-11-30,LA,135.0,True
2024-12-07,LA,163.0,True
2024-12-14,LA,252.0,True
2024-12-21,LA,423.0,True
2024-12-28,LA,590.0,True
2025-01-04,LA,713.0,True
2025-01-11,LA,446.0,True
2025-01-18,LA,477.0,True
2025-01-25,LA,521.0,True
2025-02-01,LA,620.0,True
2025-02-08,LA,494.0,True
2025-02-15,LA,387.0,True
2025-02-22,LA,330.0,True
2025-03-01,LA,359.0,True
2025-03-08,LA,398.0,True
2025-03-15,LA,327.0,True
2025-03-22,LA,230.0,True
2025-03-29,LA,178.0,True
2025-04-05,LA,121.0,True
2025-04-12,LA,80.0,True
2025-04-19,LA,70.0,True
2025-04-26,LA,63.0,True
2025-05-03,LA,44.0,True
2025-05-10,LA,33.0,True
2025-05-17,LA,41.0,True
2025-05-24,LA,34.0,True
